document_id,unique_id,pd_index,probleem_type,explicitheid,urgentie_type,causaliteitstype,framing_type,kernprobleem_ref,has_box_ids
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,23,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,24,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,25,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,26,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,27,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,28,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,29,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,30,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,31,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,32,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,33,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,34,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,35,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,36,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,37,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,38,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,39,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,40,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,41,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,0,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,1,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,2,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,3,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,4,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,5,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,6,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,7,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,8,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-02,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,9,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,10,deelprobleem,impliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,11,deelprobleem,impliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-02,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,12,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,13,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,14,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,15,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10907,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001,16,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_I_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,1,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,2,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,3,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,4,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,7,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,8,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,9,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,10,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,11,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-01,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,12,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-02,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,13,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-02,True
10908,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001,14,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_herijking_tarieven_ambtshandelingen_gerechtsdeurwaarders_II_001-PD-02,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,1,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,2,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,3,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,4,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,7,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,8,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,9,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,10,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-03,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,11,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,12,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,13,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,14,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,15,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,16,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-02,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,17,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,18,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,19,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,20,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10909,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001,21,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_lesbisch_ouderschap_en_interlandelijke_adoptie_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,0,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,1,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,2,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,3,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,4,kernprobleem,impliciet,structureel,mechanisch,normatief,,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,5,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,6,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-05,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,7,deelprobleem,expliciet,structureel,mechanisch,cognitief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,8,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,9,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,10,deelprobleem,expliciet,structureel,mechanisch,cognitief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,11,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,12,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,13,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,14,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-05,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,15,deelprobleem,impliciet,structureel,mechanisch,normatief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,16,deelprobleem,impliciet,structureel,mechanisch,normatief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,17,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-05,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,18,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-05,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,19,deelprobleem,impliciet,structureel,mechanisch,normatief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-01,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,20,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-05,True
10911,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001,21,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Uitdragen_kernwaarden_van_de_rechtsstaat_001-PD-05,True
