document_id,unique_id,college,jaar,n_woorden,is_co_advies,beleidsreikwijdte,operationaliteit_rapport,beinvloedbaarheid_rapport,veldconsultatie_niveau,scenarios_aanwezig,beleidsopties_aanwezig,orde_van_verandering,aanbevelingen_aantal,probleemdefinities_aantal,meta_gevraagd_ongevraagd,meta_advies_aanvrager,meta_aanbevelingen_aantal,meta_mede_ondertekenaars_n,n_consultaties,n_beleidsopties,n_betrokken_actoren,n_unieke_actoren
10341,Raad_voor_Volksgezondheid_en_Samenleving_476,Raad voor de Volksgezondheid en Zorg,2010,9837,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,33,24,ONBEKEND,ONBEKEND,20,0,1,20,3,4
10343,Raad_voor_Volksgezondheid_en_Samenleving_477,Raad voor Maatschappelijke Ontwikkeling,2009,40631,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,9,22,ONBEKEND,ONBEKEND,,0,4,4,6,10
10348,Raad_voor_Volksgezondheid_en_Samenleving_460,Raad voor Maatschappelijke Ontwikkeling,2011,49178,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,10,14,GEVRAAGD,MINISTER,,0,4,8,6,10
10349,Raad_voor_Volksgezondheid_en_Samenleving_482,Raad voor Maatschappelijke Ontwikkeling,2010,4231,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,8,7,ONBEKEND,ONBEKEND,,0,1,11,3,4
10350,Raad_voor_Volksgezondheid_en_Samenleving_474,Raad voor de Volksgezondheid en Zorg,2010,16044,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,15,10,GEVRAAGD,MINISTER,,0,10,5,8,18
10359,Raad_voor_Volksgezondheid_en_Samenleving_499,Raad voor de Volksgezondheid en Zorg,2010,8561,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,14,11,ONBEKEND,ONBEKEND,,0,3,7,2,5
10361,Raad_voor_Volksgezondheid_en_Samenleving_494,Raad voor de Volksgezondheid en Zorg,2010,14713,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,13,15,GEVRAAGD,MINISTER,,0,5,7,5,10
10364,Raad_voor_Volksgezondheid_en_Samenleving_503,Raad voor de Volksgezondheid en Zorg,2010,23373,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,33,7,GEVRAAGD,MINISTER,,0,12,13,0,12
10375,Raad_voor_Volksgezondheid_en_Samenleving_511,Raad voor Maatschappelijke Ontwikkeling,2009,23104,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,20,25,GEVRAAGD,MINISTER,3,0,3,6,8,11
10379,Raad_voor_Volksgezondheid_en_Samenleving_505,Raad voor de Volksgezondheid en Zorg,2010,30257,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,30,5,GEVRAAGD,MINISTER,,0,7,18,1,8
10381,Raad_voor_Volksgezondheid_en_Samenleving_520,Raad voor Maatschappelijke Ontwikkeling,2009,22118,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,17,ONBEKEND,ONBEKEND,,0,3,0,4,7
10391,Raad_voor_Volksgezondheid_en_Samenleving_519,Raad voor Volksgezondheid en Samenleving,2009,53241,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,24,27,GEVRAAGD,MINISTER,,0,6,7,5,10
10395,Raad_voor_Volksgezondheid_en_Samenleving_525,Raad voor de Volksgezondheid en Zorg,2009,39896,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,38,34,GEVRAAGD,MINISTER,,0,8,17,6,12
10406,Raad_voor_Volksgezondheid_en_Samenleving_542,Raad voor de Volksgezondheid en Zorg,2009,24730,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,25,12,ONBEKEND,ONBEKEND,,0,7,14,7,14
10410,Raad_voor_Volksgezondheid_en_Samenleving_551,Raad voor Volksgezondheid en Samenleving,2008,13695,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,13,13,GEVRAAGD,MINISTER,,0,3,8,1,4
10411,Raad_voor_Volksgezondheid_en_Samenleving_534,Raad voor de Volksgezondheid en Zorg,,49490,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,7,39,ONBEKEND,ONBEKEND,7,0,22,11,16,33
10415,Raad_voor_Volksgezondheid_en_Samenleving_548,Raad voor de Volksgezondheid en Zorg,2009,27340,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,18,17,GEVRAAGD,MINISTER,,0,9,24,2,8
10421,Raad_voor_Volksgezondheid_en_Samenleving_553,Raad voor de Volksgezondheid en Zorg,2008,46498,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,19,8,GEVRAAGD,MINISTER,,0,10,11,4,14
10422,Raad_voor_Volksgezondheid_en_Samenleving_558,Raad voor Maatschappelijke Ontwikkeling,2008,21918,False,intersectoraal,laag,gemiddeld,beperkt,False,False,tweede_orde,20,15,GEVRAAGD,MINISTER,4,0,1,6,4,5
10424,Raad_voor_Volksgezondheid_en_Samenleving_564,Raad voor de Volksgezondheid en Zorg,2008,19342,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,21,14,GEVRAAGD,STAATSSECRETARIS,4,0,7,9,4,9
10426,Raad_voor_Volksgezondheid_en_Samenleving_562,Raad voor de Volksgezondheid en Zorg,2008,42451,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,24,7,GEVRAAGD,MINISTER,,0,13,27,9,21
10431,Raad_voor_Volksgezondheid_en_Samenleving_568,Raad voor de Volksgezondheid en Zorg,2007,40959,False,sectoraal,gemiddeld,gemiddeld,hoog,False,True,tweede_orde,31,8,ONBEKEND,ONBEKEND,,0,11,7,8,17
10435,Raad_voor_Volksgezondheid_en_Samenleving_573,Raad voor de Volksgezondheid en Zorg,2007,39745,False,sectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,15,5,GEVRAAGD,MINISTER,,0,6,14,0,6
10436,Raad_voor_Volksgezondheid_en_Samenleving_550,Raad voor Maatschappelijke Ontwikkeling,,47991,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,derde_orde,4,14,GEVRAAGD,MINISTER,4,0,3,7,8,11
10440,Raad_voor_Volksgezondheid_en_Samenleving_566,Raad voor Maatschappelijke Ontwikkeling,2007,46535,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,5,26,GEVRAAGD,MINISTER,,0,3,2,2,5
10452,Raad_voor_Volksgezondheid_en_Samenleving_577,Raad voor Maatschappelijke Ontwikkeling,,36539,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,4,6,GEVRAAGD,EERSTE_KAMER,4,0,5,4,4,9
10453,Raad_voor_Volksgezondheid_en_Samenleving_587,Raad voor de Volksgezondheid en Zorg,2006,41796,False,intersectoraal,hoog,gemiddeld,hoog,False,False,tweede_orde,14,18,GEVRAAGD,MINISTER,,0,10,11,9,19
10454,Raad_voor_Volksgezondheid_en_Samenleving_596,Raad voor de Volksgezondheid en Zorg,2006,30279,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,8,15,GEVRAAGD,MINISTER,,0,9,12,9,16
10456,Raad_voor_Volksgezondheid_en_Samenleving_591,Raad voor de Volksgezondheid en Zorg,2006,40200,False,intersectoraal,gemiddeld,gemiddeld,beperkt,True,False,tweede_orde,18,15,GEVRAAGD,MINISTER,,0,7,12,4,11
10457,Raad_voor_Volksgezondheid_en_Samenleving_586,Raad voor de Volksgezondheid en Zorg,2006,42085,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,12,21,GEVRAAGD,MINISTER,,0,5,5,5,10
10459,Raad_voor_Volksgezondheid_en_Samenleving_598,Raad voor Maatschappelijke Ontwikkeling,2006,10941,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,11,13,ONBEKEND,ONBEKEND,,0,4,4,3,6
10472,Raad_voor_Volksgezondheid_en_Samenleving_602,Raad voor de Volksgezondheid en Zorg,,25773,False,intersectoraal,hoog,hoog,beperkt,False,False,tweede_orde,6,14,GEVRAAGD,MINISTER,6,0,3,15,4,7
10474,Raad_voor_Volksgezondheid_en_Samenleving_608,Raad voor Maatschappelijke Ontwikkeling,2006,29754,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,derde_orde,39,23,GEVRAAGD,MINISTER,,0,4,22,3,7
10475,Raad_voor_Volksgezondheid_en_Samenleving_611,Raad voor de Volksgezondheid en Zorg,,30948,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,4,8,GEVRAAGD,MINISTER,4,0,4,19,8,12
10483,Raad_voor_Volksgezondheid_en_Samenleving_624,Raad voor de Volksgezondheid en Zorg,,17555,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,12,5,GEVRAAGD,STAATSSECRETARIS,12,0,5,6,5,10
10486,Raad_voor_Volksgezondheid_en_Samenleving_623,Raad voor Maatschappelijke Ontwikkeling,2005,12507,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,5,14,GEVRAAGD,MINISTER,,0,2,6,8,10
10494,Raad_voor_Volksgezondheid_en_Samenleving_630,Raad voor de Volksgezondheid en Zorg,2005,18962,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,14,11,GEVRAAGD,MINISTER,,0,8,10,6,13
10498,Raad_voor_Volksgezondheid_en_Samenleving_629,Raad voor de Volksgezondheid en Zorg,2005,21567,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,19,7,GEVRAAGD,MINISTER,,0,7,11,13,19
10508,Raad_voor_Volksgezondheid_en_Samenleving_621,Raad voor Maatschappelijke Ontwikkeling,2005,66237,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,11,GEVRAAGD,MINISTER,,0,4,6,3,7
10510,Raad_voor_Volksgezondheid_en_Samenleving_649,Raad voor Maatschappelijke Ontwikkeling,2004,10181,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,13,GEVRAAGD,TWEEDE_KAMER,21,0,6,8,3,8
10514,Raad_voor_Volksgezondheid_en_Samenleving_648,Raad voor Maatschappelijke Ontwikkeling,2004,59144,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,18,16,GEVRAAGD,MINISTER,,0,5,9,4,9
10518,Raad_voor_Volksgezondheid_en_Samenleving_659,Raad voor de Volksgezondheid en Zorg,2004,21071,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,35,15,GEVRAAGD,MINISTER,,1,7,12,3,10
10519,Raad_voor_Volksgezondheid_en_Samenleving_644,Raad voor Maatschappelijke Ontwikkeling,2005,66991,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,15,11,GEVRAAGD,MINISTER,,0,6,7,8,14
10520,Raad_voor_Volksgezondheid_en_Samenleving_656,Raad voor Maatschappelijke Ontwikkeling,2004,19243,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,3,8,ONBEKEND,ONBEKEND,3,0,3,3,3,6
10529,Raad_voor_Volksgezondheid_en_Samenleving_663,Raad voor Maatschappelijke Ontwikkeling,2004,18483,False,intersectoraal,laag,gemiddeld,beperkt,False,False,derde_orde,9,28,GEVRAAGD,MINISTER,,0,5,6,5,10
10532,Raad_voor_Volksgezondheid_en_Samenleving_672,Raad voor de Volksgezondheid en Zorg,2004,15395,False,sectoraal,hoog,gemiddeld,beperkt,False,False,tweede_orde,20,13,GEVRAAGD,MINISTER,,0,7,10,5,11
10533,Raad_voor_Volksgezondheid_en_Samenleving_671,Raad voor de Volksgezondheid en Zorg,2003,31738,False,sectoraal,hoog,hoog,hoog,False,False,tweede_orde,31,11,GEVRAAGD,MINISTER,,0,5,10,1,6
10534,Raad_voor_Volksgezondheid_en_Samenleving_675,Raad voor de Volksgezondheid en Zorg,2003,19324,False,intersectoraal,hoog,gemiddeld,beperkt,True,True,tweede_orde,32,7,GEVRAAGD,STAATSSECRETARIS,,0,4,8,2,6
10537,Raad_voor_Volksgezondheid_en_Samenleving_653,Raad voor Maatschappelijke Ontwikkeling,2004,59834,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,16,22,ONBEKEND,ONBEKEND,,0,4,4,4,7
10539,Raad_voor_Volksgezondheid_en_Samenleving_678,Raad voor Volksgezondheid en Samenleving,2004,41537,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,35,13,GEVRAAGD,MINISTER,13,0,7,13,3,9
10547,Raad_voor_Volksgezondheid_en_Samenleving_679,Raad voor Maatschappelijke Ontwikkeling,2003,19581,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,10,17,GEVRAAGD,MEDE_ADVIESCOLLEGE,,0,10,8,6,16
10550,Raad_voor_Volksgezondheid_en_Samenleving_687,Raad voor Maatschappelijke Ontwikkeling,2003,23868,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,18,12,GEVRAAGD,MINISTER,,0,4,15,6,10
10554,Raad_voor_Volksgezondheid_en_Samenleving_683,Raad voor de Volksgezondheid en Zorg,,25477,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,13,21,GEVRAAGD,MINISTER,13,0,5,8,5,10
10555,Raad_voor_Volksgezondheid_en_Samenleving_688,Raad voor de Volksgezondheid en Zorg,2003,31506,False,intersectoraal,hoog,gemiddeld,hoog,False,False,tweede_orde,31,12,GEVRAAGD,MINISTER,,0,7,10,7,13
10559,Raad_voor_Volksgezondheid_en_Samenleving_694,Raad voor de Volksgezondheid en Zorg,2003,21030,False,sectoraal,hoog,gemiddeld,hoog,False,False,tweede_orde,29,14,GEVRAAGD,MINISTER,,0,15,11,6,20
10560,Raad_voor_Volksgezondheid_en_Samenleving_668,Raad voor Maatschappelijke Ontwikkeling,2004,93483,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,23,GEVRAAGD,MINISTER,,0,6,13,9,15
10562,Raad_voor_Volksgezondheid_en_Samenleving_701,Raad voor de Volksgezondheid en Zorg,2002,15527,False,intersectoraal,laag,gemiddeld,beperkt,False,True,tweede_orde,7,6,GEVRAAGD,EXTERNE_COMMISSIE_OF_STUDIEGROEP,,0,0,3,3,3
10568,Raad_voor_Volksgezondheid_en_Samenleving_706,Raad voor de Volksgezondheid en Zorg,2002,32524,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,12,20,GEVRAAGD,MINISTER,,0,5,15,7,11
10569,Raad_voor_Volksgezondheid_en_Samenleving_709,Raad voor Maatschappelijke Ontwikkeling,2002,2952,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,7,13,GEVRAAGD,STAATSSECRETARIS,,0,0,0,3,3
10570,Raad_voor_Volksgezondheid_en_Samenleving_705,Raad voor de Volksgezondheid en Zorg,2002,38019,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,35,7,ONBEKEND,ONBEKEND,,0,5,21,2,7
10578,Raad_voor_Volksgezondheid_en_Samenleving_710,Raad voor Maatschappelijke Ontwikkeling,2002,35770,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,derde_orde,16,18,GEVRAAGD,MINISTER,7,0,5,8,6,11
10581,Raad_voor_Volksgezondheid_en_Samenleving_721,Raad voor de Volksgezondheid en Zorg,2002,1574,False,intersectoraal,hoog,gemiddeld,beperkt,False,False,tweede_orde,4,6,ONBEKEND,ONBEKEND,,0,0,5,0,0
10582,Raad_voor_Volksgezondheid_en_Samenleving_702,Raad voor Maatschappelijke Ontwikkeling,2003,115230,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,6,ONBEKEND,ONBEKEND,,0,6,12,12,18
10583,Raad_voor_Volksgezondheid_en_Samenleving_714,Raad voor Maatschappelijke Ontwikkeling,2002,46088,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,23,21,GEVRAAGD,STAATSSECRETARIS,,0,8,8,7,13
10584,Raad_voor_Volksgezondheid_en_Samenleving_723,Raad voor Maatschappelijke Ontwikkeling,2002,14966,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,15,12,GEVRAAGD,STAATSSECRETARIS,,0,1,10,6,7
10585,Raad_voor_Volksgezondheid_en_Samenleving_724,Raad voor Maatschappelijke Ontwikkeling,2002,7819,False,intersectoraal,gemiddeld,hoog,beperkt,False,True,tweede_orde,33,9,GEVRAAGD,STAATSSECRETARIS,,0,2,4,2,3
10589,Raad_voor_Volksgezondheid_en_Samenleving_719,Raad voor de Volksgezondheid en Zorg,2002,18599,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,27,16,GEVRAAGD,MINISTER,,0,6,8,1,7
10594,Raad_voor_Volksgezondheid_en_Samenleving_728,Raad voor de Volksgezondheid en Zorg,2002,23671,False,sectoraal,hoog,hoog,hoog,False,False,tweede_orde,26,14,GEVRAAGD,MINISTER,,0,9,16,2,11
10596,Raad_voor_Volksgezondheid_en_Samenleving_735,Raad voor Maatschappelijke Ontwikkeling,2001,11664,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,19,7,GEVRAAGD,MINISTER,,0,4,10,5,9
10597,Raad_voor_Volksgezondheid_en_Samenleving_738,Raad voor de Volksgezondheid en Zorg,2001,23301,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,32,14,GEVRAAGD,MINISTER,,0,5,4,6,11
10599,Raad_voor_Volksgezondheid_en_Samenleving_734,Raad voor Volksgezondheid en Samenleving,2001,21175,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,33,16,GEVRAAGD,STAATSSECRETARIS,,0,5,8,2,7
10600,Raad_voor_Volksgezondheid_en_Samenleving_733,Raad voor de Volksgezondheid en Zorg,2001,59977,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,24,14,GEVRAAGD,MINISTER,,0,3,6,10,13
10601,Raad_voor_Volksgezondheid_en_Samenleving_741,Raad voor Maatschappelijke Ontwikkeling,2001,2330,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,12,7,ONBEKEND,ONBEKEND,,0,0,0,0,0
10602,Raad_voor_Volksgezondheid_en_Samenleving_730,Raad voor de Volksgezondheid en Zorg,2002,32058,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,26,7,GEVRAAGD,MINISTER,,0,6,5,9,15
10603,Raad_voor_Volksgezondheid_en_Samenleving_740,Raad voor Maatschappelijke Ontwikkeling,2001,40341,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,10,15,GEVRAAGD,MINISTER,,0,7,7,3,9
10604,Raad_voor_Volksgezondheid_en_Samenleving_720,Raad voor Maatschappelijke Ontwikkeling,2002,45237,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,18,15,GEVRAAGD,MINISTER,18,0,8,2,6,13
10607,Raad_voor_Volksgezondheid_en_Samenleving_746,Raad voor de Volksgezondheid en Zorg,,27059,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,7,10,GEVRAAGD,MINISTER,7,0,5,5,2,7
10608,Raad_voor_Volksgezondheid_en_Samenleving_750,Raad voor Maatschappelijke Ontwikkeling,2000,9049,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,10,21,GEVRAAGD,MINISTER,,0,4,5,1,5
10609,Raad_voor_Volksgezondheid_en_Samenleving_739,Raad voor Volksgezondheid en Samenleving,2001,36233,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,20,11,GEVRAAGD,MINISTER,,0,5,10,2,7
10610,Raad_voor_Volksgezondheid_en_Samenleving_751,Raad voor Maatschappelijke Ontwikkeling,2000,14029,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,25,26,GEVRAAGD,STAATSSECRETARIS,,0,1,17,2,3
10611,Raad_voor_Volksgezondheid_en_Samenleving_753,Raad voor Maatschappelijke Ontwikkeling,2000,4765,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,8,GEVRAAGD,STAATSSECRETARIS,,0,2,7,5,7
10615,Raad_voor_Volksgezondheid_en_Samenleving_743,Raad voor Maatschappelijke Ontwikkeling,2001,94059,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,5,11,GEVRAAGD,MINISTER,5,0,7,31,2,8
10616,Raad_voor_Volksgezondheid_en_Samenleving_745,Raad voor de Volksgezondheid en Zorg,2001,34102,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,29,15,GEVRAAGD,MINISTER,,0,3,7,3,6
10617,Raad_voor_Volksgezondheid_en_Samenleving_757,Raad voor Maatschappelijke Ontwikkeling,2000,11319,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,5,25,GEVRAAGD,STAATSSECRETARIS,,0,2,3,0,1
10619,Raad_voor_Volksgezondheid_en_Samenleving_752,Raad voor de Volksgezondheid en Zorg,2000,33559,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,derde_orde,25,21,GEVRAAGD,MINISTER,,0,7,7,8,15
10620,Raad_voor_Volksgezondheid_en_Samenleving_758,Raad voor de Volksgezondheid en Zorg,2000,36568,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,9,7,GEVRAAGD,MINISTER,10,0,5,11,6,11
10625,Raad_voor_Volksgezondheid_en_Samenleving_759,Raad voor Maatschappelijke Ontwikkeling,2000,22738,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,13,12,GEVRAAGD,MINISTER,13,0,3,3,2,5
10626,Raad_voor_Volksgezondheid_en_Samenleving_765,Raad voor de Volksgezondheid en Zorg,,23072,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,7,20,ONBEKEND,ONBEKEND,7,0,7,9,7,14
10630,Raad_voor_Volksgezondheid_en_Samenleving_766,Raad voor de Volksgezondheid en Zorg,,27396,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,5,21,ONBEKEND,ONBEKEND,5,0,7,10,14,21
10632,Raad_voor_Volksgezondheid_en_Samenleving_768,Raad voor de Volksgezondheid en Zorg,1999,11775,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,18,10,GEVRAAGD,MINISTER,,0,2,12,3,5
10633,Raad_voor_Volksgezondheid_en_Samenleving_773,Raad voor Maatschappelijke Ontwikkeling,1999,9042,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,15,6,GEVRAAGD,MINISTER,,0,4,8,2,5
10634,Raad_voor_Volksgezondheid_en_Samenleving_771,Raad voor de Volksgezondheid en Zorg,1999,43703,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,11,GEVRAAGD,MINISTER,,0,9,9,6,12
10636,Raad_voor_Volksgezondheid_en_Samenleving_767,Raad voor de Volksgezondheid en Zorg,1998,30427,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,27,13,GEVRAAGD,MINISTER,,0,4,8,13,17
10637,Raad_voor_Volksgezondheid_en_Samenleving_776,Raad voor de Volksgezondheid en Zorg,1999,26583,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,4,7,GEVRAAGD,MINISTER,4,0,7,7,6,12
10638,Raad_voor_Volksgezondheid_en_Samenleving_778,Raad voor de Volksgezondheid en Zorg,1999,26429,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,28,14,GEVRAAGD,MINISTER,,0,2,5,3,5
10641,Raad_voor_Volksgezondheid_en_Samenleving_779,Raad voor de Volksgezondheid en Zorg,1999,10740,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,9,10,GEVRAAGD,MINISTER,,0,3,5,2,4
10642,Raad_voor_Volksgezondheid_en_Samenleving_775,Raad voor Maatschappelijke Ontwikkeling,1999,24771,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,16,GEVRAAGD,STAATSSECRETARIS,,0,4,7,4,8
10644,Raad_voor_Volksgezondheid_en_Samenleving_780,Raad voor de Volksgezondheid en Zorg,1998,23642,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,5,11,GEVRAAGD,MINISTER,5,0,3,5,2,5
10646,Raad_voor_Volksgezondheid_en_Samenleving_786,Raad voor de Volksgezondheid en Zorg,1998,15467,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,13,14,GEVRAAGD,MINISTER,,0,2,8,3,5
10648,Raad_voor_Volksgezondheid_en_Samenleving_789,Raad voor de Volksgezondheid en Zorg,1998,26530,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,9,18,GEVRAAGD,MINISTER,,0,5,11,5,10
10650,Raad_voor_Volksgezondheid_en_Samenleving_755,Raad voor Maatschappelijke Ontwikkeling,2000,59311,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,15,18,GEVRAAGD,MINISTER,15,0,3,3,4,6
10654,Raad_voor_Volksgezondheid_en_Samenleving_792,Raad voor de Volksgezondheid en Zorg,1998,26757,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,11,15,GEVRAAGD,MINISTER,11,0,3,5,7,9
10655,Raad_voor_Volksgezondheid_en_Samenleving_795,Raad voor de Volksgezondheid en Zorg,1998,13053,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,27,4,GEVRAAGD,MINISTER,27,0,4,8,3,7
10656,Raad_voor_Volksgezondheid_en_Samenleving_784,Raad voor Volksgezondheid en Samenleving,1998,17344,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,9,24,GEVRAAGD,MINISTER,,0,3,9,2,4
10657,Raad_voor_Volksgezondheid_en_Samenleving_788,Raad voor de Volksgezondheid en Zorg,1998,42841,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,10,GEVRAAGD,MINISTER,,0,4,8,8,12
10658,Raad_voor_Volksgezondheid_en_Samenleving_787,Raad voor Maatschappelijke Ontwikkeling,1998,58320,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,17,18,GEVRAAGD,MINISTER,,0,4,7,5,9
10659,Raad_voor_Volksgezondheid_en_Samenleving_785,Raad voor de Volksgezondheid en Zorg,1998,39598,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,20,27,GEVRAAGD,MINISTER,,0,7,9,7,14
10660,Raad_voor_Volksgezondheid_en_Samenleving_797,Raad voor Maatschappelijke Ontwikkeling,1997,36035,False,intersectoraal,laag,gemiddeld,beperkt,False,False,tweede_orde,28,23,GEVRAAGD,MINISTER,,0,5,22,3,7
10661,Raad_voor_Volksgezondheid_en_Samenleving_798,Raad voor de Volksgezondheid en Zorg,1997,33109,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,16,19,GEVRAAGD,MINISTER,16,0,6,9,6,9
10663,Raad_voor_Volksgezondheid_en_Samenleving_803,Raad voor de Volksgezondheid en Zorg,1997,28092,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,29,6,GEVRAAGD,MINISTER,,0,6,16,5,10
